teff_0,logg_0,teff_0.5,logg_0.5,teff_-0.5,logg_-0.5
3.46433958,0.528449038,3.39556931,0.738556494,3.50427518,0.403689434
3.463999368,0.528874533,3.395750626,0.750928621,3.505315917,0.403418918
3.463918148,0.529691556,3.396053695,0.761151574,3.505708971,0.401643983
3.46473371,0.530439913,3.396648886,0.77218089,3.505894343,0.399793471
3.46639536,0.542903825,3.397224757,0.782685157,3.505943968,0.398064931
3.469306257,0.533601152,3.398087114,0.791973766,3.505951044,0.396398691
3.475821476,0.498423082,3.398721671,0.801515663,3.505905555,0.394974086
3.482634033,0.456517966,3.400409447,0.809312058,3.505840118,0.393884741
3.489751637,0.411974277,3.403760493,0.809311781,3.505755863,0.393320294
3.496671404,0.3658379,3.407767003,0.801610896,3.505676173,0.393669376
3.503491445,0.318799968,3.411900966,0.790782462,3.505701011,0.395046354
3.510307633,0.271363676,3.416084382,0.778541305,3.506111016,0.396605904
3.517056988,0.223671669,3.420258455,0.765520712,3.507617212,0.395640408
3.5237957,0.175723338,3.453549183,0.639093221,3.510897707,0.397355475
3.5305347,0.12748747,3.485877934,0.527859072,3.514161766,0.38307955
3.537293667,0.079044303,3.520674419,0.396815881,3.520733655,0.343258368
3.543180917,0.046030007,3.555515001,0.262207899,3.527345306,0.300305353
3.545064314,0.062952909,3.590356192,0.126009214,3.534325381,0.25565095
3.547200743,0.079299552,3.623875865,0.005778596,3.541227787,0.209865376
3.549998719,0.094001988,3.658226281,0.141551926,3.548076388,0.163460688
3.554828553,0.101469528,3.692465106,0.277063641,3.554919547,0.116615218
3.563211467,0.088016284,3.727201619,0.41559851,3.561687959,0.069524948
3.572989518,0.059990013,3.762044624,0.554894441,3.568416158,0.022135286
3.583056952,0.02618057,3.796895278,0.693352356,3.575149247,0.025513507
3.593192564,0.010024031,3.831748285,0.83206211,3.5818301,0.073277158
3.603362615,0.048100741,3.866600145,0.971046878,3.588565631,0.121286959
3.613540044,0.086786486,3.901452777,1.110221849,3.595345875,0.169475227
3.623720908,0.125815083,3.936302623,1.249491509,3.600729907,0.195798211
3.633904462,0.165212052,3.971155542,1.38900915,3.602463219,0.179438997
3.644089403,0.204832984,4.006008105,1.528665587,3.604422949,0.163570122
3.654275749,0.244713018,4.040843697,1.668408373,3.606899548,0.148925437
3.664463008,0.284815047,4.075636726,1.807964934,3.610965768,0.139558496
3.67465103,0.325045407,4.109486457,1.937400382,3.618483375,0.148607652
3.684839157,0.365265226,4.100913228,1.89608891,3.627939356,0.175475058
3.695026701,0.405510958,4.12106711,1.988562295,3.637779433,0.208982684
3.705214965,0.445875241,4.110074,1.95093073,3.647680345,0.244566983
3.715403533,0.486375742,4.1216327,1.994167853,3.657609277,0.281469172
3.725592015,0.52696439,4.137205942,2.056552387,3.667550751,0.319212249
3.735780321,0.567521372,4.132112484,2.032073724,3.67749889,0.357564355
3.745968979,0.608223799,4.146380986,2.093681116,3.687450551,0.396353129
3.756157379,0.649000246,4.157914198,2.140006695,3.697404205,0.435475607
3.766346139,0.689782293,4.156285947,2.133640555,3.707358699,0.474814571
3.77653451,0.730510574,4.167667919,2.179353442,3.717313576,0.514283894
3.786722942,0.771175256,4.185688438,2.251617318,3.727268712,0.553863062
3.796911578,0.812022055,4.187250804,2.257968085,3.737223948,0.593508767
3.807100359,0.852876994,4.188325134,2.262732423,3.747179244,0.633205563
3.817289056,0.893858753,4.198122433,2.302045612,3.757134596,0.672953698
3.827477896,0.93474283,4.212100111,2.358068631,3.76708996,0.712723726
3.837666767,0.975593636,4.225011329,2.410095779,3.777045339,0.752513441
3.847855674,1.016413654,4.228396697,2.423746718,3.787000729,0.792322948
3.8580446,1.057212287,4.231832676,2.43791505,3.796956125,0.832140535
3.868233528,1.098006455,4.235650246,2.453375435,3.806911528,0.871981183
3.878422454,1.13880592,4.241223512,2.475985571,3.816866934,0.911821158
3.888611379,1.179606094,4.251893139,2.518900136,3.826822339,0.95166715
3.898800301,1.220418192,4.262928783,2.563309223,3.836777727,0.991535395
3.908989163,1.261274976,4.273670264,2.606437242,3.846733076,1.031442042
3.919177972,1.302180047,4.281965641,2.639837378,3.85668847,1.071315547
3.929366901,1.342965977,4.29129484,2.677599466,3.866643872,1.111182764
3.939555831,1.383746153,4.298406261,2.706364524,3.876599287,1.151032443
3.949744764,1.424508865,4.306749951,2.740061887,3.886554706,1.19087389
3.959933697,1.465259789,4.314776534,2.772730808,3.896510125,1.230718958
3.97012263,1.506010527,4.321321431,2.799343811,3.906465543,1.270568789
3.98031156,1.546752738,4.328225834,2.827253631,3.916420963,1.310412581
3.99050049,1.587486934,4.335664884,2.857158237,3.926376383,1.350235816
4.000689417,1.62822997,4.33999397,2.874604933,3.9363318,1.390034205
4.010878346,1.668963305,4.346280625,2.899895152,3.946287211,1.429815171
4.021067273,1.709699281,4.35138889,2.920537657,3.956242616,1.469587471
4.031256197,1.750439369,4.355617378,2.937674959,3.966198018,1.509358928
4.041445123,1.791173468,4.360767051,2.958467778,3.97615342,1.549135887
4.051634049,1.831909451,4.371515372,3.001658973,3.986108817,1.588907422
4.061822969,1.872638489,4.380604763,3.03818554,3.996064219,1.628688298
4.072011888,1.913376647,4.391705794,3.082780065,4.006019616,1.66846192
4.082200802,1.954109522,4.399100868,3.112554815,4.015975005,1.70822557
4.092389714,1.994835176,4.402953535,3.128170278,4.025930389,1.747985775
4.10257863,2.035542837,4.405881061,3.140054736,4.035885768,1.787741189
4.112767524,2.076268988,4.413115484,3.169144978,4.045841147,1.827496591
4.122956418,2.11695951,4.424007239,3.21295652,4.055796519,1.86724733
4.133145311,2.157656279,4.435403289,3.258791383,4.065751878,1.906990476
4.143334172,2.198342428,4.438170647,3.270059113,4.075707228,1.946724027
4.153523008,2.239006349,4.439638854,3.276126968,4.085662561,1.986446456
4.163711849,2.279665532,4.451134412,3.322323101,4.095617867,2.026154218
4.173900684,2.320336401,4.462665247,3.36866909,4.105573156,2.065853117
4.184089457,2.360969986,4.464388847,3.375791251,4.115528428,2.105546392
4.194278204,2.401581705,4.470197345,3.399244173,4.125483621,2.145199899
4.204466897,2.44217566,4.48315129,3.451286058,4.135438803,2.184851919
4.214655537,2.482745905,4.484877899,3.458416546,4.145393923,2.224479678
4.224844083,2.523282469,4.491591607,3.485495642,4.15534899,2.264090383
4.235032523,2.563784419,4.504863809,3.538843974,4.165303909,2.303649804
4.245220832,2.604244001,4.504284708,3.536763884,4.175258739,2.343185682
4.255408938,2.644656619,4.514315434,3.577139997,4.185213444,2.382687856
4.265596829,2.685018801,4.523280807,3.613288682,4.195167943,2.422143188
4.275784602,2.725357496,4.524318568,3.617716801,4.205122264,2.461558723
4.285972044,2.765637099,4.53820328,3.673546353,4.215076375,2.500935808
4.296159219,2.805864842,4.539422751,3.67872221,4.225030231,2.540266286
4.306346073,2.846046224,4.550339058,3.722681929,4.234983835,2.579554856
4.31653258,2.886175965,4.555722288,3.744517827,4.244937256,2.618816137
4.32671875,2.926257197,4.561913195,3.769624201,4.254890281,2.658025127
4.336904638,2.96630645,4.570435505,3.804050999,4.264843082,2.697198496
4.347090447,3.006347419,4.574863556,3.822106331,4.274795756,2.736360761
4.357275879,3.046345346,4.584088226,3.859362049,4.284748213,2.775498225
4.367461402,3.086358557,4.589873056,3.882886942,4.294700544,2.814619543
4.377647008,3.126380066,4.596795662,3.910970904,4.304652884,2.853754132
4.38783241,3.166384005,4.605436487,3.945938414,4.314605194,2.892884463
4.398017882,3.206402075,4.606727578,3.951540013,4.32455731,2.931993326
4.408203587,3.246448099,4.620317067,4.006368908,4.334509675,2.971141783
4.418389557,3.286538261,4.621740276,4.012564543,4.344461974,3.010289404
4.428575366,3.326608598,4.629556628,4.044371583,4.35441427,3.049438745
4.438761089,3.366672136,4.639432892,4.084346915,4.36436667,3.088615408
4.448947229,3.406799145,4.641405198,4.092691094,4.374319262,3.12781935
4.459133453,3.446937936,4.650090411,4.127891062,4.384271837,3.167025091
4.469319678,3.487084464,4.660908583,4.17163891,4.394224528,3.206261871
4.479506204,3.527283076,4.66290111,4.180050679,4.404177418,3.245530546
4.489692946,3.567518855,4.665087594,4.189239036,4.414130332,3.284815754
4.49987977,3.607779582,4.66402003,4.185194846,4.424083241,3.324102629
4.510066602,3.64804485,4.662068924,4.177615304,4.434036439,3.363442954
4.52025363,3.688357954,4.655043582,4.149732724,4.443989786,3.402820101
4.530440843,3.728718977,4.658603229,4.16432109,4.453943045,3.442191082
4.540628099,3.769093094,4.667025719,4.198348807,4.463896382,3.481586783
4.55081546,3.809512163,4.676755362,4.237653897,4.47384991,3.521027371
4.561003097,3.850012366,4.685342474,4.272424856,4.483803502,3.560487866
4.571190905,3.890562558,4.689673232,4.29019309,4.493757028,3.599945348
4.581378531,3.93110533,4.694250475,4.308965886,4.503710779,3.639471671
4.591566276,3.9717262,4.69434882,4.309754683,4.513664719,3.679043929
4.601754218,4.012420424,4.688721047,4.287453917,4.523618639,3.718620589
4.611942136,4.05315684,4.686068917,4.277073402,4.53357251,3.758204382
4.622129888,4.09391634,4.689989956,4.293058633,4.543526625,3.797869419
4.632317705,4.134763645,4.697990425,4.325394658,4.553480845,3.837582913
4.642505612,4.175696709,4.705432441,4.35557374,4.563434957,3.877283502
4.652690684,4.216743672,4.712649812,4.384893484,4.573389058,3.917024789
4.662878268,4.257748324,4.71989903,4.414389146,4.583343335,3.956862775
4.673065298,4.298932051,4.724223371,4.432180104,4.593297713,3.996755425
4.683251269,4.340165964,4.719306346,4.412729349,4.603251884,4.036634166
4.693438573,4.381404756,4.713824243,4.391042921,4.613206035,4.076572855
4.70362346,4.422865314,4.717832369,4.407419083,4.623160235,4.116622482
4.713809165,4.464383449,4.722473494,4.42636085,4.63311438,4.156739092
4.723993465,4.506097482,4.72853747,4.451085967,4.643068319,4.196871151
4.734178125,4.5477711,4.733270786,4.47049448,4.653022073,4.237032366
4.744360853,4.589663987,4.738075949,4.490252376,4.662975699,4.277321886
4.754543231,4.631724815,4.735479971,4.480116533,4.672929025,4.317713219
4.764723179,4.673911878,4.734077481,4.474784566,4.682882008,4.358133133
4.77490266,4.716158457,4.738645626,4.49343497,4.692834715,4.39860332
4.785078872,4.758732203,4.742486548,4.50925393,4.702786879,4.439235419
4.795253501,4.801400598,4.750326892,4.541129076,4.71273833,4.479980847
4.805427825,4.844102241,4.759949265,4.580215881,4.722689211,4.520805709
4.815597574,4.887124155,4.757522131,4.570950492,4.732639729,4.561633805
4.82576396,4.930301075,4.75176073,4.548179683,4.742588944,4.602665643
4.835924875,4.973768724,4.757704033,4.572333207,4.75253675,4.643861926
4.846082091,5.017480348,4.762039403,4.590130316,4.762483348,4.685177632
4.856232455,5.061451285,4.768141294,4.61509493,4.772429318,4.726514492
4.866377188,5.105637607,4.775985649,4.647118424,4.782373066,4.768051189
4.876512624,5.150184816,4.772849452,4.635030153,4.792314127,4.809799186
4.886642247,5.194933132,4.772548586,4.634169054,4.802252641,4.851736179
4.89675602,5.240116588,4.774338896,4.641816909,4.812189382,4.893758495
4.906857429,5.285619037,4.784005993,4.681061495,4.822123169,4.93591503
4.916943817,5.331531899,4.787588955,4.696077403,4.832051971,4.978394955
4.927013419,5.37773688,4.790994984,4.710314386,4.841976175,5.021101622
4.937054292,5.424521753,4.789122587,4.703177026,4.85189686,5.063939376
4.947065831,5.471857207,4.790630652,4.709744211,4.861811831,5.106989014
4.957044847,5.519647587,4.797418023,4.737524882,4.871717311,5.150434868
4.966975479,5.568049705,4.805659431,4.771248646,4.881614123,5.194169587
4.976845264,5.617198064,4.807709778,4.780189103,4.891502464,5.238158433
4.98664637,5.667016218,4.801775029,4.756865466,4.901381644,5.282354139
4.996357126,5.717510656,4.810176658,4.791201434,4.911243535,5.327025517
5.005945096,5.768860351,4.817629842,4.821812174,4.921087605,5.372122646
5.015368338,5.821134492,4.822503297,4.842194269,4.930912092,5.417626882
5.024588637,5.874211262,4.822749719,4.84391897,4.940716351,5.463452026
5.0335256,5.928050219,4.821975589,4.841434394,4.950488621,5.509817471
5.042106586,5.982682399,4.827488437,4.864401445,4.960222055,5.556785708
5.050229796,6.037714547,4.833790449,4.890648995,4.969908791,5.604346368
5.057755366,6.09272205,4.838633037,4.911090266,4.979547793,5.652381508
5.064608424,6.147613069,4.839366738,4.915056733,4.98911049,5.701180752
5.070689816,6.20166401,4.846067133,4.943041893,4.998580263,5.750772061
5.075987069,6.254674908,4.852412002,4.969758655,5.00793231,5.801138244
5.080382024,6.306299848,4.856368618,4.987000172,5.017150422,5.85213939
5.083806822,6.355984577,4.85815786,4.995465588,5.026166799,5.90410043
5.086281395,6.40341543,4.865834253,5.027699064,5.034923065,5.956864076
5.087690694,6.44791473,4.87360516,5.060535735,5.043369744,6.01027652
5.088046434,6.489014074,4.877418499,5.077947804,5.051420161,6.064152616
5.087536973,6.526912946,4.881839803,5.097584797,5.058942966,6.118378544
5.086269034,6.561724273,4.886280663,5.117527684,5.065871888,6.172431944
5.084328019,6.593588344,4.894962085,5.154700713,5.072114355,6.22595562
5.081844452,6.622903615,4.902098014,5.186944305,5.077567804,6.278626911
5.078915753,6.650019505,4.905630465,5.204017681,5.082193761,6.330035994
5.075611786,6.675207412,4.913765063,5.239845247,5.085945784,6.379759278
5.071975506,6.698627155,4.919842721,5.268931013,5.088701993,6.427278535
5.06807931,6.72061655,4.925996453,5.297592039,5.090420522,6.472031912
5.063964456,6.741377196,4.932942681,5.331130513,5.091226815,6.513897874
5.059662644,6.761066815,4.938822811,5.359762052,5.091127095,6.552570796
5.055203565,6.7798399,4.945487534,5.393256815,5.090246907,6.588174938
5.050628397,6.797929138,4.953062003,5.430115515,5.088720665,6.621026961
5.045984329,6.815612315,4.957155676,5.454084333,5.086606019,6.65120956
5.041380444,6.833540614,4.965084586,5.495307229,5.084019407,6.679117954
5.037511645,6.855235142,4.972601358,5.535840323,5.081035889,6.705030547
5.033661508,6.877239078,4.977937631,5.568878778,5.077711037,6.729159016
5.030604353,6.903373682,4.983010217,5.602741818,5.074105544,6.751773694
5.02752357,6.929469096,4.988247253,5.639287703,5.070255945,6.773035992
5.023488725,6.950695563,4.993459881,5.677661703,5.066201896,6.793140037
5.019288882,6.971004417,4.998649387,5.718152185,5.061955693,6.812133592
5.015044214,6.991030356,5.001217741,5.74985805,5.057555397,6.830220415
5.01073585,7.010694092,5.002058686,5.775782721,5.053015459,6.847474161
5.006349234,7.029916273,5.005906523,5.814421761,5.048347248,6.863952195
5.001856614,7.048518689,5.005121648,5.834754525,5.043570485,6.879765259
4.997292041,7.06669009,5.007056335,5.865999083,5.038700205,6.895000019
4.992636464,7.084314741,5.004909854,5.880780567,5.033744522,6.909702103
4.987922217,7.10158349,5.006929378,5.91206897,5.028722858,6.923988959
4.983147013,7.118480295,5.005635359,5.92981673,5.023649515,6.937948835
4.978305392,7.134970675,5.00371467,5.944825103,5.018544692,6.951708709
4.973416147,7.151166602,5.001856592,5.959855762,5.013447836,6.965518421
4.968468579,7.167001643,5.000487574,5.976666421,5.008437627,6.979871698
4.963482101,7.182593911,4.99931278,5.994139494,5.003838112,6.996689306
4.958438309,7.197827801,4.998778491,6.014152869,5.002445015,7.027626578
4.953358786,7.212836894,4.997624905,6.031789924,4.998918827,7.050246982
4.948240091,7.227598399,4.996125021,6.048073575,4.994568211,7.068623681
4.943076085,7.242072992,4.993973422,6.061794042,4.990121857,7.0864467
4.937883988,7.256368413,4.992690306,6.078874633,4.985693996,7.104366822
4.932647111,7.270377839,4.991889681,6.097783981,4.981296695,7.122456392
4.927378759,7.284185338,4.989349373,6.109599643,4.976897926,7.140538157
4.922072942,7.29775143,4.988829889,6.12942223,4.972423219,7.158174181
4.916731994,7.311090595,4.986296447,6.141041083,4.967845325,7.175199462
4.911363435,7.324250378,4.984836296,6.156890768,4.963157323,7.191560579
4.9059546,7.337148246,4.983676941,6.173835548,4.958383302,7.207396217
4.900513985,7.349838363,4.981781143,6.187769497,4.953535519,7.222774772
4.895040654,7.362313926,4.978377403,6.195528809,4.948628291,7.237782599
4.88953036,7.374546475,4.977811267,6.21461524,4.943666848,7.252449066
4.883991505,7.386590313,4.974019835,6.220677348,4.938659453,7.266824539
4.878412212,7.398366596,4.973845181,6.241185148,4.933609542,7.280929572
4.872800539,7.409927609,4.970923553,6.250630601,4.928512538,7.294733508
4.867155011,7.421262853,4.967630364,6.258515704,4.923379591,7.308306406
4.861471924,7.432347231,4.96577921,6.27211156,4.918210285,7.321644449
4.855752881,7.443190274,4.963772986,6.285058443,4.912996328,7.334693708
4.850002669,7.453823253,4.961239305,6.295827021,4.907753307,7.347553348
4.844217139,7.464218021,4.958870003,6.307207151,4.902470009,7.360150146
4.838393033,7.474351402,4.957613666,6.323009416,4.897150881,7.372507318
4.832536322,7.484262843,4.955651635,6.335945338,4.891795486,7.384630093
4.826645689,7.493943182,4.952183159,6.342790172,4.886402303,7.396504406
4.820717498,7.503366682,4.951255787,6.359779653,4.880973052,7.40813938
4.814757382,7.512570929,4.948154866,6.368042287,4.875509802,7.419548465
4.808766079,7.521560326,4.945005169,6.376074581,4.87000425,7.430675921
4.802740919,7.530316116,4.943104085,6.389093179,4.864469273,7.441605945
4.796683856,7.538850761,4.94069851,6.400026689,4.858894645,7.452269798
4.790595387,7.547167082,4.937888955,6.409331214,4.853281479,7.462674545
4.784476297,7.555270084,4.936276924,6.423402483,4.847629383,7.472816149
4.778325494,7.563151325,4.934472962,6.436677784,4.841945325,7.482740659
4.772150789,7.570864763,4.930955241,6.443052505,4.836223448,7.492407986
4.765943957,7.578352335,4.929014449,6.455719605,4.830465531,7.501829496
4.75971258,7.585666781,4.92724398,6.469014358,4.824672689,7.511011528
4.753453707,7.592786724,4.924619058,6.478850171,4.818848668,7.519979278
4.747170209,7.599731916,4.922125383,6.489190751,4.812985287,7.528676015
4.74086278,7.606506979,4.918748656,6.495931706,4.807096697,7.537197852
4.734530398,7.613104142,4.916518121,6.50720841,4.801175978,7.545496561
4.728177362,7.619553576,4.913530521,6.51545846,4.795223947,7.553577642
4.721801082,7.625836584,4.911622449,6.527995731,4.789242433,7.561452774
4.715404772,7.631975725,4.909085861,6.537977681,4.783235467,7.569149319
4.708987929,7.637967097,4.905908818,6.545337034,4.77719864,7.576636467
4.702552704,7.643825836,4.903263827,6.554790398,4.771133535,7.583924544
4.696098652,7.649548579,4.900707847,6.564611645,4.765043656,7.59103749
4.689626988,7.655143802,4.898413965,6.575437253,4.758929008,7.597974864
4.683138571,7.660617435,4.895656919,6.584403064,4.752790926,7.604745977
4.676632547,7.665963229,4.892211301,6.590558633,4.746628147,7.611341303
4.670111861,7.671202234,4.890417019,6.603380333,4.740443543,7.617780738
4.663574784,7.676321816,4.88790832,6.613283752,4.734238776,7.624075976
4.657024264,7.681343152,4.884905838,6.621205483,4.728011137,7.630207296
4.650458953,7.686256407,4.881543124,6.627637857,4.721765858,7.636211732
4.643880003,7.691069814,4.878465697,6.63521603,4.71550019,7.642069223
4.637288684,7.695792452,4.875882866,6.644783488,4.709216219,7.647794754
4.630683367,7.700412471,4.873063488,6.653401374,4.702915219,7.653397117
4.62406645,7.70494718,4.870355986,6.662477541,4.696597352,7.658877121
4.617437307,7.709391988,4.868005026,6.672975413,4.690263973,7.664244609
4.610796569,7.71375137,4.865233013,6.681858122,4.683914304,7.669493701
4.604144683,7.718028539,4.861836367,6.688279686,4.677549749,7.674634349
4.597481382,7.722221565,4.85932038,6.698293556,4.671171528,7.679675161
4.590807836,7.726338844,4.856586965,6.70748204,4.664778434,7.684607381
4.584123408,7.73037569,4.853685857,6.71606925,4.658372417,7.689445161
4.577428748,7.734336847,4.851546581,6.727780686,4.65195275,7.694182733
4.570723955,7.738222975,4.848242144,6.734947823,4.645521533,7.698835584
4.564009657,7.742038588,4.84603738,6.746687727,4.639077665,7.703395672
4.55728571,7.745782677,4.843255273,6.756185958,4.632622071,7.707869418
4.550552192,7.749455773,4.840796323,6.767037858,4.626155728,7.712263955
4.543809896,7.75306356,4.838170061,6.777434201,4.619677693,7.716572448
4.537058328,7.756602561,4.835320197,6.787134852,4.613188777,7.720800797
4.530298138,7.760077538,4.832694972,6.797988966,4.606689594,7.724953189
4.523529767,7.763491509,4.830271045,6.81003666,4.600180451,7.72903198
4.516752876,7.766842514,4.827770653,6.822160396,4.593661006,7.733034871
4.50996844,7.770137273,4.825673558,6.836311577,4.587131185,7.736960819
4.503176359,7.773375162,4.823422378,6.850545281,4.580592105,7.7408183
4.496376124,7.776552801,4.82160221,6.86744976,4.574043489,7.744605443
4.489569375,7.779681876,4.820004856,6.886639488,4.567485382,7.748322059
4.482755176,7.7827558,4.81932478,6.91456506,4.560918422,7.751973179
4.475934227,7.785779979,4.818692705,6.953225665,4.554342436,7.755557733
4.469107008,7.788757643,4.824034756,7.068026653,4.547757493,7.759075677
4.462276188,7.791709491,4.818692289,7.178111818,4.541164692,7.762535526
4.455436824,7.794597956,4.804776758,7.248866065,4.534563132,7.765930882
4.448595077,7.797470239,4.787896224,7.302784332,4.527953788,7.769268288
4.441743435,7.800268863,4.771900006,7.361855351,4.521336655,7.772548347
4.434886607,7.803029615,4.754737441,7.414006093,4.51471187,7.775772171
4.428024885,7.805754653,4.73682912,7.4615629,4.508079464,7.778939487
4.421158076,7.808442619,4.71836479,7.505615313,4.501440226,7.782056848
4.414286248,7.811094205,4.699422907,7.546607242,4.49479372,7.785120996
4.4074092,7.813708286,4.68003668,7.584701273,4.488140718,7.788137364
4.400527357,7.816287864,4.660164268,7.619580007,4.481481434,7.791108358
4.393640327,7.818830955,4.63973971,7.650728168,4.474815558,7.794031407
4.386748819,7.821341213,4.618770178,7.678068313,4.468144421,7.796916506
4.379851976,7.823813766,4.597311517,7.701877794,4.461468657,7.799769406
4.372950282,7.826250847,4.575444098,7.722622039,4.454791539,7.80261498
4.366043369,7.828650973,4.553260505,7.740853366,4.448104817,7.805389873
4.359131136,7.831012757,4.530834878,7.757051245,4.441412522,7.808125847
4.35221423,7.833339141,4.508233363,7.771606643,4.434715865,7.810832242
,,4.485507734,7.784784113,4.428014188,7.813505671
,,4.462694821,7.796758003,4.421307954,7.816149382
,,4.439839755,7.807619599,4.414596864,7.81876396
,,4.416991013,7.817460291,4.407880393,7.82134561
,,4.394226683,7.826435252,4.401158314,7.823896232
,,4.37163994,7.834655177,4.394429928,7.826413427
,,4.349421307,7.842315517,4.387694376,7.828893903
,,,,4.380950775,7.831337259
,,,,4.374198961,7.833746123
,,,,,
